url,name,model,price,1,2,3,6,7,8,9,10,11,12,13,14
/ad/30577003,Mitsubishi Mirage,1.2 Juro Euro 6 (s/s) 5dr Hatchback,"7,695",2017,Manual,65.7 mpg,Petrol,2017,1193cc,"30,922 miles",Petrol,Manual,Bronze,Hatchback,65.7 mpg
/ad/30954977,Mitsubishi ASX,3 Hatchback,"7,695",2014,Manual,47.1 mpg,Petrol,2014,1.6L,"42,217 miles",Petrol,Manual,Silver,Hatchback,47.1 mpg
/ad/30036483,Mitsubishi Outlander,DIESEL ESTATE SUV,"7,750",2013,Manual,43.5 mpg,Diesel,2013,2268cc,"73,000 miles",Diesel,Manual,Grey,SUV,43.5 mpg
/ad/30706186,Mitsubishi Mirage,1.2 3 5d 79 BHP Hatchback,"7,795",2014,Automatic,68.9 mpg,Petrol,2014,1193cc,"19,000 miles",Petrol,Automatic,BLUE,Hatchback,68.9 mpg
/ad/30874876,Mitsubishi Outlander,2.0h 12kWh GX4hs CVT 4WD Euro 5 (s/s) 5dr SUV,"7,950",2014,Automatic,148.7 mpg,Other,2014,1998cc,"113,832 miles",Other,Automatic,Black,SUV,148.7 mpg
/ad/30906595,Mitsubishi Outlander,DIESEL ESTATE SUV,"7,950",2015,Manual,53.3 mpg,Diesel,2015,2268cc,"100,544 miles",Diesel,Manual,Black,SUV,53.3 mpg
/ad/30882797,Mitsubishi Outlander,2.0h 12kWh GX4h CVT 4WD Euro 5 (s/s) 5dr SAT/NAV,"7,980",2014,Automatic,148.7 mpg,Hybrid,2014,1998cc,"91,000 miles",Petrol Plug-in Hybrid,Automatic,White,SUV,148.7 mpg
/ad/30855960,Mitsubishi Mirage,1.2 Juro Hatchback,"7,995",2016,Manual,65.7 mpg,Petrol,2016,1193cc,"18,829 miles",Petrol,Manual,Purple,Hatchback,65.7 mpg
/ad/30803426,Mitsubishi Outlander,ELEGANCE 4WD Petrol Auto Estate,"7,995",2009,Automatic,30.4 mpg,Petrol,2009,2360cc,"50,732 miles",Petrol,Automatic,Grey,Estate,30.4 mpg
/ad/30801135,Mitsubishi ASX,1.8 D 4 4X4 SUV,"7,995",2014,Manual,54.3 mpg,Diesel,2014,1798cc,"57,000 miles",Diesel,Manual,Grey,SUV,54.3 mpg
/ad/30682966,Mitsubishi ASX,DIESEL ESTATE Hatchback,"7,995",2017,Manual,61.4 mpg,Diesel,2017,1560cc,"84,218 miles",Diesel,Manual,Blue,Hatchback,61.4 mpg
/ad/30797113,Mitsubishi Outlander,2.2 DI-D GX3 SUV,"7,995",2014,Manual,52.3 mpg,Diesel,2014,2268cc,"87,000 miles",Diesel,Manual,Black,SUV,52.3 mpg
/ad/30925750,Mitsubishi Outlander,2.3 DI-D GX 3 5d 147 BHP Estate,"7,995",2014,Manual,52.3 mpg,Diesel,2014,2268cc,"92,637 miles",Diesel,Manual,White,Estate,52.3 mpg
/ad/30847094,Mitsubishi Outlander,DI-D GX 3,"7,995",2014,Manual,52.3 mpg,Diesel,2014,2268cc,"95,342 miles",Diesel,Manual,Grey,Estate,52.3 mpg
